patch_id,depth_cm,ph,soc_gkg,clay_pct,sand_pct,cec_cmolkg,nitrogen_gkg,valid,confidence,source_version
30036,15-30,6.0,12.2,16.7,33.2,12.0,1.0,True,0.11027706134616301,m2_m3_auto_center_v1
30037,0-5,5.7,35.0,21.8,27.6,22.0,2.52,True,0.0729169997436152,m2_m3_auto_center_v1
30037,5-15,5.8,17.5,20.0,26.7,15.9,1.5,True,0.12199266370062438,m2_m3_auto_center_v1
30037,15-30,5.8,13.9,24.0,30.2,13.6,1.0,True,0.10467071214031222,m2_m3_auto_center_v1
30038,0-5,6.3,41.2,33.0,17.4,22.4,3.86,True,0.07105452018411923,m2_m3_auto_center_v1
30038,5-15,6.3,30.0,33.9,15.7,14.7,2.82,True,0.11334579324884726,m2_m3_auto_center_v1
30038,15-30,6.3,15.8,33.9,17.7,13.5,1.29,True,0.11762622699712619,m2_m3_auto_center_v1
30039,0-5,5.6,36.0,11.5,22.0,21.4,3.55,True,0.07794154695310075,m2_m3_auto_center_v1
30039,5-15,5.6,19.2,11.7,21.3,13.4,1.85,True,0.1468504135126288,m2_m3_auto_center_v1
30039,15-30,5.7,13.1,17.6,31.3,11.6,1.1,True,0.12655011257709287,m2_m3_auto_center_v1
30040,0-5,6.1,37.9,15.9,46.0,23.0,2.62,True,0.0874684999662351,m2_m3_auto_center_v1
30040,5-15,6.1,23.4,16.5,47.0,14.6,2.25,True,0.13269789191810794,m2_m3_auto_center_v1
30040,15-30,6.1,14.4,17.7,47.4,13.0,1.2,True,0.1350395139382199,m2_m3_auto_center_v1
30041,0-5,6.6,33.1,21.7,36.5,23.1,3.06,True,0.07698027142588756,m2_m3_auto_center_v1
30041,5-15,6.7,23.7,22.7,34.3,15.2,2.4,True,0.1265851727236475,m2_m3_auto_center_v1
30041,15-30,6.7,11.8,26.1,34.7,13.6,0.91,True,0.13667212738997028,m2_m3_auto_center_v1
30042,0-5,6.6,29.9,19.0,26.7,20.6,2.46,True,0.09354270312783855,m2_m3_auto_center_v1
30042,5-15,6.7,13.4,18.5,25.5,14.0,1.4,True,0.14843991665499648,m2_m3_auto_center_v1
30042,15-30,6.6,11.5,19.9,26.2,10.5,1.0,True,0.13018864236166805,m2_m3_auto_center_v1
30043,0-5,5.5,42.3,13.5,48.9,22.0,3.45,True,0.07372860773020459,m2_m3_auto_center_v1
30043,5-15,5.5,31.2,12.5,48.2,15.4,2.55,True,0.11037387413506011,m2_m3_auto_center_v1
30043,15-30,5.5,12.9,14.8,47.3,14.5,0.95,True,0.117631130583704,m2_m3_auto_center_v1
30044,0-5,6.3,35.7,20.4,35.3,23.9,2.7,True,0.0734971876653643,m2_m3_auto_center_v1
30044,5-15,6.4,19.9,20.6,32.5,14.7,1.5,True,0.1260047997580051,m2_m3_auto_center_v1
30044,15-30,6.4,12.3,21.3,34.4,12.8,1.0,True,0.12699431683535656,m2_m3_auto_center_v1
30045,0-5,7.0,38.9,24.0,37.6,20.4,2.7,True,0.08111164783376214,m2_m3_auto_center_v1
30045,5-15,7.1,16.8,22.0,37.8,11.6,1.5,True,0.13222927177170316,m2_m3_auto_center_v1
30045,15-30,7.1,12.8,23.4,36.4,10.4,1.08,True,0.12467150097127906,m2_m3_auto_center_v1
30046,0-5,6.6,41.9,22.4,10.6,19.0,3.3,True,0.07024375328892833,m2_m3_auto_center_v1
30046,5-15,6.7,25.4,27.8,9.1,13.6,2.5,True,0.11298910985430215,m2_m3_auto_center_v1
30046,15-30,6.6,14.7,26.3,10.6,12.8,1.01,True,0.12118982685304115,m2_m3_auto_center_v1
30047,0-5,5.9,32.2,18.6,33.7,21.3,2.7,True,0.07665680346384157,m2_m3_auto_center_v1
30047,5-15,5.9,25.7,17.3,34.2,15.9,2.7,True,0.14048844216036024,m2_m3_auto_center_v1
30047,15-30,5.9,11.8,18.4,34.1,14.8,1.1,True,0.14474308597440871,m2_m3_auto_center_v1
30048,0-5,6.6,34.1,19.9,18.1,20.8,2.24,True,0.08411092552222561,m2_m3_auto_center_v1
30048,5-15,6.6,12.2,21.6,18.0,13.4,1.4,True,0.14280827029866877,m2_m3_auto_center_v1
30048,15-30,6.6,13.1,24.5,18.7,11.0,1.0,True,0.1303373176530305,m2_m3_auto_center_v1
30049,0-5,6.5,53.6,24.7,28.7,22.9,7.02,True,0.06604513670736167,m2_m3_auto_center_v1
30049,5-15,6.7,34.6,24.9,28.6,15.4,4.1,True,0.09586862677239366,m2_m3_auto_center_v1
30049,15-30,6.8,19.1,28.8,28.6,13.4,1.28,True,0.10008841740727369,m2_m3_auto_center_v1
30050,0-5,6.9,48.1,25.0,24.4,22.8,4.13,True,0.07058343247280596,m2_m3_auto_center_v1
30050,5-15,6.9,31.5,23.4,24.6,16.6,3.7,True,0.11038063333602142,m2_m3_auto_center_v1
30050,15-30,6.9,16.9,25.6,27.6,14.8,1.4,True,0.11045955916029716,m2_m3_auto_center_v1
30051,0-5,6.1,32.6,20.9,29.1,21.4,2.56,True,0.07763842273970943,m2_m3_auto_center_v1
30051,5-15,6.3,13.7,20.7,28.5,14.0,1.4,True,0.13428768714981024,m2_m3_auto_center_v1
30051,15-30,6.3,12.2,21.4,30.5,12.0,1.08,True,0.1328440887984896,m2_m3_auto_center_v1
30052,0-5,6.6,31.9,19.7,17.1,21.0,2.65,True,0.09615867970237015,m2_m3_auto_center_v1
30052,5-15,6.7,15.0,22.7,17.7,15.4,1.6,True,0.14349655633868194,m2_m3_auto_center_v1
30052,15-30,6.8,12.8,22.5,18.2,13.7,1.0,True,0.13142396821071317,m2_m3_auto_center_v1
30053,0-5,6.5,40.6,38.5,8.1,20.6,3.05,True,0.0706031004126124,m2_m3_auto_center_v1
30053,5-15,6.6,20.9,44.8,6.4,13.5,2.3,True,0.12516708276749772,m2_m3_auto_center_v1
30053,15-30,6.6,13.0,44.1,6.5,12.9,1.05,True,0.1237978122919439,m2_m3_auto_center_v1
30054,0-5,6.5,47.0,25.5,18.5,26.4,4.45,True,0.06854366051667973,m2_m3_auto_center_v1
30054,5-15,6.5,30.8,24.9,18.5,15.5,3.4,True,0.11466519413665002,m2_m3_auto_center_v1
30054,15-30,6.5,17.2,28.6,19.5,13.0,1.17,True,0.11644951802268652,m2_m3_auto_center_v1
30055,0-5,7.0,33.3,18.8,35.2,21.0,2.2,True,0.08447942326131529,m2_m3_auto_center_v1
30055,5-15,7.2,13.3,14.6,35.2,13.8,1.4,True,0.13049593463908496,m2_m3_auto_center_v1
30055,15-30,7.2,11.8,18.2,36.2,12.6,0.98,True,0.12962855213595115,m2_m3_auto_center_v1
30056,0-5,6.4,32.9,20.0,30.3,22.6,2.51,True,0.07015411392222096,m2_m3_auto_center_v1
30056,5-15,6.4,16.8,19.7,29.2,13.4,1.3,True,0.11881006443366961,m2_m3_auto_center_v1
30056,15-30,6.3,12.2,23.7,32.1,12.7,1.0,True,0.12533833017293985,m2_m3_auto_center_v1
30057,0-5,6.1,37.3,16.1,39.0,22.0,4.04,True,0.06914128297654056,m2_m3_auto_center_v1
30057,5-15,6.2,19.9,15.6,40.2,14.4,1.5,True,0.11993775005076583,m2_m3_auto_center_v1
30057,15-30,6.1,12.2,18.2,39.5,12.4,1.06,True,0.12101450608816587,m2_m3_auto_center_v1
30058,0-5,6.6,42.9,18.9,22.5,20.7,3.9,True,0.07567895531965965,m2_m3_auto_center_v1
30058,5-15,6.6,26.1,17.4,22.1,13.6,2.5,True,0.1334681342295583,m2_m3_auto_center_v1
30058,15-30,6.6,15.1,22.8,23.1,12.8,1.28,True,0.12814323078777062,m2_m3_auto_center_v1
30059,0-5,6.0,41.2,22.4,14.6,26.0,3.7,True,0.07227182733635168,m2_m3_auto_center_v1
30059,5-15,6.0,27.5,23.0,14.0,13.6,2.4,True,0.12158397913739574,m2_m3_auto_center_v1
30059,15-30,6.0,15.4,23.6,14.7,12.8,1.0,True,0.1236066373540361,m2_m3_auto_center_v1
30060,0-5,6.4,29.8,21.8,24.7,21.3,2.9,True,0.091572820828852,m2_m3_auto_center_v1
30060,5-15,6.6,14.9,21.0,21.9,16.6,1.4,True,0.14084642987700652,m2_m3_auto_center_v1
30060,15-30,6.6,11.0,22.3,21.8,13.6,1.1,True,0.14443251391909787,m2_m3_auto_center_v1
30061,0-5,6.4,33.8,18.1,31.1,21.6,2.8,True,0.08746952766020893,m2_m3_auto_center_v1
30061,5-15,6.6,16.4,20.3,27.9,12.8,1.7,True,0.13900134722321064,m2_m3_auto_center_v1
30061,15-30,6.6,11.9,24.1,30.2,12.4,1.0,True,0.13501227347332265,m2_m3_auto_center_v1
30062,0-5,6.5,32.5,22.1,23.6,20.3,2.42,True,0.08906528175597932,m2_m3_auto_center_v1
30062,5-15,6.6,14.5,21.8,21.3,16.6,1.55,True,0.14334238539804886,m2_m3_auto_center_v1
30062,15-30,6.6,11.0,23.8,24.1,13.9,1.1,True,0.1377800699296554,m2_m3_auto_center_v1
30063,0-5,6.3,47.2,26.4,18.5,25.8,3.58,True,0.06339082545355602,m2_m3_auto_center_v1
30063,5-15,6.7,30.2,28.1,17.4,13.9,2.8,True,0.10776620752164427,m2_m3_auto_center_v1
30063,15-30,6.6,15.1,27.5,19.1,13.9,1.33,True,0.11058699298674862,m2_m3_auto_center_v1
30064,0-5,5.6,37.0,12.5,22.7,21.6,3.3,True,0.08439312050035688,m2_m3_auto_center_v1
30064,5-15,5.6,19.9,11.2,22.0,13.4,1.8,True,0.16063738355974477,m2_m3_auto_center_v1
30064,15-30,5.6,13.9,15.9,23.3,12.4,1.1,True,0.13955243764438463,m2_m3_auto_center_v1
30065,0-5,6.3,32.5,19.6,35.4,21.3,2.15,True,0.08830176991558737,m2_m3_auto_center_v1
30065,5-15,6.6,14.8,20.4,34.7,13.2,1.5,True,0.13275886303700812,m2_m3_auto_center_v1
30065,15-30,6.6,11.9,20.4,35.5,11.6,1.0,True,0.13015686004603158,m2_m3_auto_center_v1
30066,0-5,6.6,37.0,24.2,17.3,21.2,3.3,True,0.07470886589111794,m2_m3_auto_center_v1
30066,5-15,6.6,17.4,24.4,16.7,12.5,1.92,True,0.12871759854221243,m2_m3_auto_center_v1
30066,15-30,6.6,14.7,25.0,16.7,11.5,1.2,True,0.11729575298020825,m2_m3_auto_center_v1
30067,0-5,6.1,32.5,15.2,19.2,21.4,2.78,True,0.09236130070490096,m2_m3_auto_center_v1
30067,5-15,6.3,13.4,14.2,18.1,15.6,1.5,True,0.16945674447708103,m2_m3_auto_center_v1
30067,15-30,6.3,12.5,17.9,23.4,14.4,1.1,True,0.15089401621033016,m2_m3_auto_center_v1
30068,0-5,6.5,41.8,14.2,22.6,18.9,3.6,True,0.08349066350497203,m2_m3_auto_center_v1
30068,5-15,6.6,19.8,14.3,21.8,12.2,1.8,True,0.14490325881495142,m2_m3_auto_center_v1
30068,15-30,6.6,15.1,22.4,22.1,12.2,1.24,True,0.13055446147333394,m2_m3_auto_center_v1
30069,0-5,5.9,53.0,16.7,52.6,24.8,3.4,True,0.08061429661063725,m2_m3_auto_center_v1
30069,5-15,5.9,37.3,17.2,52.6,15.8,3.1,True,0.12862915544896186,m2_m3_auto_center_v1
30069,15-30,6.0,16.4,16.6,51.4,14.4,1.2,True,0.12574565027842408,m2_m3_auto_center_v1
30070,0-5,5.9,79.2,26.0,17.9,24.8,8.41,True,0.05712348941899353,m2_m3_auto_center_v1
30070,5-15,6.5,67.0,27.2,17.6,21.4,5.52,True,0.0870213877098843,m2_m3_auto_center_v1
30070,15-30,6.5,24.4,26.9,18.4,15.5,1.69,True,0.09371141770376519,m2_m3_auto_center_v1
30071,0-5,5.7,53.1,23.5,19.1,23.3,3.91,True,0.06593434906132738,m2_m3_auto_center_v1
30071,5-15,6.0,41.5,26.5,18.7,17.4,5.0,True,0.1031949838332309,m2_m3_auto_center_v1
30071,15-30,6.0,19.2,26.6,23.0,15.2,1.32,True,0.117484802997286,m2_m3_auto_center_v1
30072,0-5,6.1,34.4,21.2,32.2,21.1,4.0,True,0.08100791573256051,m2_m3_auto_center_v1
30072,5-15,6.2,18.6,18.2,31.0,14.7,2.0,True,0.12860492977772386,m2_m3_auto_center_v1
30072,15-30,6.2,12.8,21.8,34.3,12.0,1.0,True,0.11791289645266304,m2_m3_auto_center_v1
30073,0-5,6.6,29.6,17.7,17.0,20.0,2.17,True,0.09531167271163905,m2_m3_auto_center_v1
30073,5-15,6.8,14.8,17.6,15.1,15.0,1.5,True,0.16165811790638568,m2_m3_auto_center_v1
30073,15-30,7.0,11.4,23.4,19.7,13.0,1.0,True,0.14978280250124246,m2_m3_auto_center_v1
30074,0-5,7.0,68.0,27.0,30.0,26.4,4.5,True,0.06528650381914436,m2_m3_auto_center_v1
30074,5-15,7.1,50.4,27.1,29.1,19.7,5.0,True,0.09859299487137729,m2_m3_auto_center_v1
30074,15-30,7.1,19.4,26.6,31.0,15.8,1.76,True,0.10819772438323703,m2_m3_auto_center_v1
30075,0-5,5.5,44.1,13.6,52.4,22.3,3.45,True,0.07697313850618202,m2_m3_auto_center_v1
30075,5-15,5.5,33.4,13.9,52.8,15.4,3.0,True,0.11144856315292546,m2_m3_auto_center_v1
30075,15-30,5.5,13.3,15.0,51.7,14.0,1.07,True,0.11191613139386614,m2_m3_auto_center_v1
30076,0-5,5.5,47.3,18.1,47.7,20.1,4.87,True,0.08032489054611275,m2_m3_auto_center_v1
30076,5-15,5.6,31.6,18.7,47.1,15.4,2.7,True,0.11257883238959096,m2_m3_auto_center_v1
30076,15-30,5.6,13.2,18.6,47.1,14.9,1.1,True,0.12994815814371996,m2_m3_auto_center_v1
30077,0-5,6.7,31.1,20.1,26.3,20.7,2.56,True,0.08707855908616041,m2_m3_auto_center_v1
30077,5-15,6.9,15.8,18.0,25.8,14.6,1.4,True,0.12321917290266104,m2_m3_auto_center_v1
30077,15-30,6.9,12.2,22.3,28.4,13.6,1.02,True,0.12254504325826951,m2_m3_auto_center_v1
30078,0-5,6.4,31.6,19.3,29.7,20.6,1.8,True,0.0959041926285933,m2_m3_auto_center_v1
30078,5-15,6.6,11.3,17.4,29.0,15.1,1.3,True,0.15698990930429488,m2_m3_auto_center_v1
30078,15-30,6.6,11.1,18.9,29.9,13.0,0.9,True,0.1419911257268819,m2_m3_auto_center_v1
30079,0-5,5.9,40.8,11.8,27.1,22.8,4.4,True,0.07324525460332817,m2_m3_auto_center_v1
30079,5-15,5.9,23.8,12.2,25.7,14.2,1.7,True,0.14048898230639345,m2_m3_auto_center_v1
30079,15-30,6.0,14.2,16.1,31.9,12.3,1.1,True,0.12347448983604169,m2_m3_auto_center_v1
30080,0-5,6.6,67.5,26.1,20.7,22.0,4.13,True,0.06504079833796457,m2_m3_auto_center_v1
30080,5-15,6.9,50.4,26.8,20.8,21.3,4.1,True,0.0972284503209601,m2_m3_auto_center_v1
30080,15-30,7.0,20.1,25.8,22.1,16.8,1.52,True,0.0994686152849214,m2_m3_auto_center_v1
30081,0-5,6.0,41.6,18.7,30.1,24.7,3.84,True,0.07260175367968207,m2_m3_auto_center_v1
30081,5-15,6.1,23.9,18.7,28.2,13.6,2.28,True,0.12377499226291862,m2_m3_auto_center_v1
30081,15-30,6.2,13.4,23.8,30.0,13.5,1.1,True,0.11530232326562091,m2_m3_auto_center_v1
30082,0-5,5.3,44.5,15.0,49.5,21.9,3.89,True,0.07325349786933384,m2_m3_auto_center_v1
30082,5-15,5.3,30.9,16.1,49.0,15.4,2.6,True,0.1071004549090343,m2_m3_auto_center_v1
30082,15-30,5.3,13.6,16.6,47.5,14.5,1.0,True,0.10805481092649324,m2_m3_auto_center_v1
30083,0-5,6.3,40.9,31.3,8.0,19.4,3.42,True,0.0717005824738962,m2_m3_auto_center_v1
30083,5-15,6.4,26.7,33.5,6.9,13.8,2.6,True,0.11389940440524988,m2_m3_auto_center_v1
30083,15-30,6.3,13.3,33.5,7.9,13.0,1.1,True,0.12094721012891131,m2_m3_auto_center_v1
30084,0-5,5.8,37.6,20.7,19.9,22.2,3.88,True,0.07038544181061016,m2_m3_auto_center_v1
30084,5-15,5.8,22.2,22.9,19.7,13.3,2.12,True,0.12747061446917016,m2_m3_auto_center_v1
30084,15-30,5.8,15.1,26.2,21.0,12.8,1.0,True,0.12173084278788307,m2_m3_auto_center_v1
30085,0-5,6.0,38.1,18.2,28.5,22.2,4.0,True,0.07331677707173981,m2_m3_auto_center_v1
30085,5-15,6.0,23.8,18.4,25.6,14.5,2.0,True,0.15146235297138266,m2_m3_auto_center_v1
30085,15-30,6.0,11.7,21.8,31.1,13.6,1.0,True,0.14701443203998604,m2_m3_auto_center_v1
30086,0-5,6.3,35.8,17.7,33.8,19.7,2.6,True,0.07680321519402941,m2_m3_auto_center_v1
30086,5-15,6.3,25.6,17.6,31.9,13.8,2.1,True,0.13569827569562257,m2_m3_auto_center_v1
30086,15-30,6.3,11.1,18.1,33.9,10.5,1.0,True,0.14384979654292285,m2_m3_auto_center_v1
30087,0-5,6.5,38.2,31.7,15.0,24.5,3.3,True,0.07472839410313065,m2_m3_auto_center_v1
30087,5-15,6.5,23.3,32.4,15.0,13.5,2.2,True,0.13916264833112704,m2_m3_auto_center_v1
30087,15-30,6.5,13.1,32.3,14.6,13.4,1.0,True,0.13824120567717135,m2_m3_auto_center_v1
30088,0-5,5.9,29.6,22.2,28.3,19.5,2.55,True,0.08913953043535269,m2_m3_auto_center_v1
30088,5-15,6.1,12.8,21.4,21.7,13.5,1.5,True,0.14309143547682723,m2_m3_auto_center_v1
30088,15-30,6.1,12.2,24.1,30.4,13.0,1.0,True,0.13136787179551107,m2_m3_auto_center_v1
30089,0-5,6.5,53.9,22.2,19.3,21.3,4.87,True,0.06653677851234335,m2_m3_auto_center_v1
30089,5-15,6.7,31.8,24.1,19.1,15.3,2.7,True,0.11260876024206011,m2_m3_auto_center_v1
30089,15-30,6.7,15.3,28.9,19.8,13.7,1.23,True,0.12620158313633342,m2_m3_auto_center_v1
30090,0-5,6.5,30.7,17.5,15.2,21.4,2.81,True,0.08862362955726844,m2_m3_auto_center_v1
30090,5-15,6.6,15.3,17.1,14.9,15.2,1.4,True,0.15228593979521124,m2_m3_auto_center_v1
30090,15-30,6.6,11.0,18.6,18.3,12.8,0.95,True,0.15130652664137897,m2_m3_auto_center_v1
30091,0-5,6.8,34.9,16.6,25.3,21.2,2.7,True,0.08507741787650441,m2_m3_auto_center_v1
30091,5-15,6.9,13.3,17.6,24.4,15.3,1.5,True,0.15247317304722455,m2_m3_auto_center_v1
30091,15-30,6.9,11.3,17.7,24.1,11.8,1.1,True,0.12683819119570156,m2_m3_auto_center_v1
30092,0-5,6.7,50.7,27.0,16.7,21.4,4.51,True,0.06763947925353668,m2_m3_auto_center_v1
30092,5-15,7.0,41.8,27.9,16.0,16.6,4.1,True,0.09614212743265899,m2_m3_auto_center_v1
30092,15-30,7.0,19.2,27.5,19.5,15.0,1.5,True,0.1131106571194668,m2_m3_auto_center_v1
30093,0-5,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,m2_m3_auto_center_v1
30093,5-15,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,m2_m3_auto_center_v1
30093,15-30,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,m2_m3_auto_center_v1
30094,0-5,5.7,42.1,20.0,48.8,22.2,3.3,True,0.07573014397490795,m2_m3_auto_center_v1
30094,5-15,5.7,32.1,19.5,48.9,17.4,3.0,True,0.139769334076668,m2_m3_auto_center_v1
30094,15-30,5.7,11.6,20.1,47.0,15.5,1.1,True,0.1422134603371876,m2_m3_auto_center_v1
30095,0-5,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,m2_m3_auto_center_v1
30095,5-15,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,m2_m3_auto_center_v1
30095,15-30,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,m2_m3_auto_center_v1
30096,0-5,6.3,38.0,29.7,4.2,21.8,3.0,True,0.0789910866821515,m2_m3_auto_center_v1
30096,5-15,6.3,23.5,35.3,2.9,13.6,2.5,True,0.12166525060867446,m2_m3_auto_center_v1
30096,15-30,6.3,12.9,34.9,4.2,13.5,1.04,True,0.12217829492466642,m2_m3_auto_center_v1
30099,0-5,6.7,40.4,17.1,22.4,21.6,2.86,True,0.07728808657551606,m2_m3_auto_center_v1
30099,5-15,6.8,20.2,16.8,21.4,11.6,1.68,True,0.13429521642579503,m2_m3_auto_center_v1
30099,15-30,6.8,13.3,23.0,22.8,12.0,1.14,True,0.12395854534677797,m2_m3_auto_center_v1
30100,0-5,5.8,34.6,16.6,26.3,21.5,3.22,True,0.07749267803446533,m2_m3_auto_center_v1
30100,5-15,5.8,17.7,14.7,25.9,14.0,1.45,True,0.14620702859025206,m2_m3_auto_center_v1
30100,15-30,5.8,12.2,17.6,29.3,12.8,1.02,True,0.13493067028501496,m2_m3_auto_center_v1
30101,0-5,5.9,30.7,17.4,49.0,23.2,2.42,True,0.08898619671456377,m2_m3_auto_center_v1
30101,5-15,5.8,25.6,18.5,48.5,16.2,2.6,True,0.14691281555706664,m2_m3_auto_center_v1
30101,15-30,5.9,10.9,17.8,48.7,14.4,1.0,True,0.14326329265001075,m2_m3_auto_center_v1
30102,0-5,6.1,29.7,16.6,23.8,20.6,2.41,True,0.09816856896509313,m2_m3_auto_center_v1
30102,5-15,6.2,12.6,16.3,21.9,15.8,1.4,True,0.1577784499377129,m2_m3_auto_center_v1
30102,15-30,6.2,12.2,20.4,27.8,15.4,1.1,True,0.1420267922598746,m2_m3_auto_center_v1
30103,0-5,6.1,30.2,17.2,19.6,21.5,2.24,True,0.09224110880361518,m2_m3_auto_center_v1
30103,5-15,6.3,11.3,16.7,19.2,16.2,1.3,True,0.16180066503360332,m2_m3_auto_center_v1
30103,15-30,6.3,12.1,22.2,23.4,14.5,1.1,True,0.14899057971963314,m2_m3_auto_center_v1
30104,0-5,6.0,62.7,22.3,13.6,22.6,4.3,True,0.06117627471938929,m2_m3_auto_center_v1
30104,5-15,6.6,39.9,23.1,13.3,17.5,3.6,True,0.09221486135824458,m2_m3_auto_center_v1
30104,15-30,6.6,16.0,23.2,15.2,14.6,1.39,True,0.10789835006882637,m2_m3_auto_center_v1
30105,0-5,5.9,33.9,18.5,30.5,22.0,2.92,True,0.07330266083321572,m2_m3_auto_center_v1
30105,5-15,6.0,18.2,17.1,29.7,14.2,1.7,True,0.1384982751296544,m2_m3_auto_center_v1
30105,15-30,6.0,13.3,17.9,30.8,12.7,1.08,True,0.12755351209153576,m2_m3_auto_center_v1
30106,0-5,5.3,47.8,15.7,51.3,24.7,5.43,True,0.06746563432590161,m2_m3_auto_center_v1
30106,5-15,5.3,36.8,16.3,51.1,16.5,3.1,True,0.10361404606461405,m2_m3_auto_center_v1
30106,15-30,5.3,15.1,16.5,51.4,16.0,1.19,True,0.10437542090127218,m2_m3_auto_center_v1
30107,0-5,6.8,60.3,26.6,21.7,24.8,3.8,True,0.0678683766303399,m2_m3_auto_center_v1
30107,5-15,7.1,36.9,26.8,21.1,18.4,3.8,True,0.11425126661761202,m2_m3_auto_center_v1
30107,15-30,7.1,16.9,27.0,25.1,15.4,1.4,True,0.12020218391735862,m2_m3_auto_center_v1
30108,0-5,5.7,33.5,19.9,29.2,21.2,2.64,True,0.08928749079769954,m2_m3_auto_center_v1
30108,5-15,5.7,13.0,19.3,29.1,14.4,1.4,True,0.13727896089410707,m2_m3_auto_center_v1
30108,15-30,5.8,11.9,22.5,31.7,12.4,1.0,True,0.13266883394758613,m2_m3_auto_center_v1
30109,0-5,5.8,37.0,16.0,17.7,21.3,4.15,True,0.07208705688410022,m2_m3_auto_center_v1
30109,5-15,5.8,24.4,15.5,17.0,13.5,2.6,True,0.13498394243776107,m2_m3_auto_center_v1
30109,15-30,5.9,13.8,18.9,18.1,12.8,1.11,True,0.1322899920793904,m2_m3_auto_center_v1
30110,0-5,5.7,34.5,15.0,53.6,23.0,2.42,True,0.08703850319520974,m2_m3_auto_center_v1
30110,5-15,5.7,26.4,14.0,55.3,15.8,2.1,True,0.14732908484804585,m2_m3_auto_center_v1
30110,15-30,5.7,11.9,14.8,54.3,14.4,1.0,True,0.13703599454273388,m2_m3_auto_center_v1
30111,0-5,6.4,62.7,20.9,19.2,20.4,6.68,True,0.0617079242242183,m2_m3_auto_center_v1
30111,5-15,6.7,46.6,21.6,18.2,15.7,4.5,True,0.09866730283910141,m2_m3_auto_center_v1
30111,15-30,6.7,21.8,32.3,18.2,13.1,1.65,True,0.11614711589518016,m2_m3_auto_center_v1
30112,0-5,5.4,48.1,17.0,51.8,23.9,5.21,True,0.07290013890054287,m2_m3_auto_center_v1
30112,5-15,5.4,36.2,18.1,51.6,14.0,3.2,True,0.11681231243630864,m2_m3_auto_center_v1
30112,15-30,5.4,14.8,17.7,49.6,13.0,1.15,True,0.1259171453273638,m2_m3_auto_center_v1
30113,0-5,5.8,36.0,14.0,24.5,20.6,3.6,True,0.08140636089417139,m2_m3_auto_center_v1
30113,5-15,5.8,17.2,13.5,21.2,13.0,1.6,True,0.15251763922791314,m2_m3_auto_center_v1
30113,15-30,6.0,13.3,17.7,22.0,13.0,1.1,True,0.14048617019972975,m2_m3_auto_center_v1
30114,0-5,6.4,34.4,15.6,42.3,20.8,2.27,True,0.08405252715794082,m2_m3_auto_center_v1
30114,5-15,6.6,23.1,15.5,43.3,16.0,2.0,True,0.1345899383991755,m2_m3_auto_center_v1
30114,15-30,6.6,11.8,15.6,41.8,13.6,1.0,True,0.14227456750742565,m2_m3_auto_center_v1
30115,0-5,6.3,27.8,16.0,25.2,20.0,2.43,True,0.10153881617844407,m2_m3_auto_center_v1
30115,5-15,6.4,12.3,15.1,24.2,15.2,1.4,True,0.16104497919007482,m2_m3_auto_center_v1
30115,15-30,6.4,10.1,17.0,30.7,12.7,0.89,True,0.15711035034298845,m2_m3_auto_center_v1
30116,0-5,6.0,60.0,30.6,11.6,24.6,4.13,True,0.06589093484260229,m2_m3_auto_center_v1
30116,5-15,6.0,39.8,31.0,11.4,19.2,3.8,True,0.0968452939077676,m2_m3_auto_center_v1
30116,15-30,6.0,19.4,31.0,11.9,15.9,1.21,True,0.09091011948220165,m2_m3_auto_center_v1
30117,0-5,6.2,28.4,17.0,45.1,22.6,2.2,True,0.09271848179683698,m2_m3_auto_center_v1
30117,5-15,6.1,23.8,17.8,42.2,16.0,2.5,True,0.15109114485875588,m2_m3_auto_center_v1
30117,15-30,6.1,11.8,18.2,43.6,15.0,1.0,True,0.1497858535254045,m2_m3_auto_center_v1
30118,0-5,6.3,36.0,21.3,27.2,24.9,2.72,True,0.07222597708810388,m2_m3_auto_center_v1
30118,5-15,6.3,19.1,21.9,26.5,14.6,1.4,True,0.12316559323166984,m2_m3_auto_center_v1
30118,15-30,6.3,12.3,23.5,28.2,13.2,1.0,True,0.12104967614122233,m2_m3_auto_center_v1
30119,0-5,6.2,49.1,27.4,17.4,20.0,4.0,True,0.06833485788987677,m2_m3_auto_center_v1
30119,5-15,6.2,30.7,27.4,16.3,14.8,3.45,True,0.11708909753844626,m2_m3_auto_center_v1
30119,15-30,6.2,18.0,30.2,18.9,13.5,1.29,True,0.1050998901617193,m2_m3_auto_center_v1
30120,0-5,6.3,30.5,19.0,24.3,21.5,2.4,True,0.09117175808266006,m2_m3_auto_center_v1
30120,5-15,6.4,19.9,19.3,21.8,14.8,1.5,True,0.13826246532665587,m2_m3_auto_center_v1
30120,15-30,6.4,12.2,23.1,26.3,13.4,1.0,True,0.12976517211339506,m2_m3_auto_center_v1
30121,0-5,6.2,30.7,17.9,31.6,20.8,2.02,True,0.0873862168101846,m2_m3_auto_center_v1
30121,5-15,6.2,18.3,17.4,31.2,14.4,1.7,True,0.1458091641193255,m2_m3_auto_center_v1
